creative_id,bucket,exact_lander,landing_url,ad_id,recipe,score,days,capture,ready,congruence,title,first_line,cta,share_url,ad_image,image_width,image_height,page_hook,report_anchor,ad_body
"C016","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","95129874","119","61","7","not_captured","ad_only_or_capture_gap","capture_gap","50% Off + Free Gifts 🚀","You eat clean. You train hard. You’re STILL tired and gaining weight. Here’s why.","Shop now","https://app.gethookd.ai/share/ad/95129874?signature=b82158fcaee4a39844ddea0c1f1395878fd0207e1ef69410b36e2b8f0a9b5bbc","mars-men-static-canonical-recipes-share/assets/remote/e40c2c4ec934-media-94309dbf2d3f.jpg","1080","1080","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-95129874","You eat clean. You train hard. You’re STILL tired and gaining weight. Here’s why.

If you’re over 35 and constantly tired, dragging through the day, or frustrated in the gym…

It’s not motivation or willpower.

It’s testosterone.

T levels start dropping around age 30. And that slow hormonal drain robs you of energy, drive, strength, confidence, and performance.

One day you wake up and wonder:

“What happened?”

Most guys try to fix it by doubling down on workouts… eating cleaner… drinking more coffee…

And when that doesn’t work?

They end up with a cabinet full of overpriced, under-dosed supplements. Or worse, they consider jumping on TRT.

Here’s the truth:

You don’t need needles, prescriptions, or a dozen bottles.

You need one clinically dosed stack that helps your body produce more testosterone, naturally.

That’s what Mars Men was built for.

It’s an all-in-one daily testosterone support formula with 8 powerhouse ingredients, including:

🌿 Tongkat Ali – Boosts drive, energy, and morning wood
🪨 Shilajit – Fuels stamina so you don’t crash mid-day
🛡️ Zinc – Keeps hormones balanced and focus sharp
⚙️ Boron – Frees up testosterone for more motivation
🌾 Fenugreek – Fires up libido and bedroom confidence
⚡ Taurine – Speeds recovery and sharpens mental focus
☀️💪 Vitamins D, K1 + K2 – Supports bones, mood, and daily energy

No BS. No fairy dust. Just full clinical doses your body can feel.

In a recent survey, men using Mars Men for 90 days reported:

✅ 91% increase in energy
✅ 87% felt stronger and more recovered
✅ 82% noticed improved vitality
✅ +60% testosterone boost (verified by bloodwork)

No needles. No stacking. No cycling. Just results.

Claim your 90-Day Launch Kit now and get 50% off — plus 2 free gifts: a Testosterone Optimization Guide and portable travel tin.

Over 121,000+ men have already transformed their lives with this formula.

If you don’t feel stronger, sharper, and more energized in 90 days — you get every penny back. No questions asked.

👉 Reclaim your masculinity. Naturally. Click the link below."
"C017","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284473","30","91","12","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","See details","https://app.gethookd.ai/share/ad/94284473?signature=6d2db7bd2927c212c0a119ac7c596dd2facad6780866f039af8348df869f0738","mars-men-static-canonical-recipes-share/assets/remote/e82b83c0aa51-media-5ff217ccfc52.jpg","1080","1350","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284473","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C017","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284416","33","91","12","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","See details","https://app.gethookd.ai/share/ad/94284416?signature=0c4b8b899052cf3de7ea2490e2c2575d39c15ff1a2f5881a0a6dd114942fac58","mars-men-static-canonical-recipes-share/assets/remote/e82b83c0aa51-media-5ff217ccfc52.jpg","1080","1350","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284416","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C017","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94903490","53","91","11","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","See details","https://app.gethookd.ai/share/ad/94903490?signature=3d0bfe693bc30116fd76a4ac73a11c1c43a7dc442b2dd942278bf3edff81b1bc","mars-men-static-canonical-recipes-share/assets/remote/e82b83c0aa51-media-5ff217ccfc52.jpg","1080","1350","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94903490","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C017","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284913","55","91","11","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","See details","https://app.gethookd.ai/share/ad/94284913?signature=892392ae1cbe2d566b82b292a0e338e5668443c6f6b86d89ade933797ddd2744","mars-men-static-canonical-recipes-share/assets/remote/e82b83c0aa51-media-5ff217ccfc52.jpg","1080","1350","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284913","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C017","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284899","56","91","11","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","See details","https://app.gethookd.ai/share/ad/94284899?signature=aee43b5cd8b507fd9eed0c5268b78f7ad5705ef7ca8de1745dbb4d0bb1143572","mars-men-static-canonical-recipes-share/assets/remote/e82b83c0aa51-media-5ff217ccfc52.jpg","1080","1350","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284899","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C017","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284649","57","91","11","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","See details","https://app.gethookd.ai/share/ad/94284649?signature=8bec287836ce28ee35cfdc6c03f6c76ed7ede2c8dd2adf2254c823d5b3e1d21e","mars-men-static-canonical-recipes-share/assets/remote/e82b83c0aa51-media-5ff217ccfc52.jpg","1080","1350","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284649","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C018","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94903516","11","91","12","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","Shop now","https://app.gethookd.ai/share/ad/94903516?signature=e073428c9ba772d8f5c96aafc82d2145a1185d160e33e172b919276fa43b716a","mars-men-static-canonical-recipes-share/assets/remote/99968e21b82d-media-3a1928e80dbe.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94903516","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C018","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284425","32","91","12","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","Shop now","https://app.gethookd.ai/share/ad/94284425?signature=3087e1ea06a208a778e6667fde7e383f9947252386dfa5e6e9e4296e4b57d249","mars-men-static-canonical-recipes-share/assets/remote/8464043de1a7-media-f6b029765f75.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284425","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C018","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94903408","96","91","8","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","Shop now","https://app.gethookd.ai/share/ad/94903408?signature=55e53a60caaffcd708497ff3df48e1f9c5a491f9abef05148f071022a6d992be","mars-men-static-canonical-recipes-share/assets/remote/661c42b184db-media-5ab71c27ebb2.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94903408","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C018","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","96362519","112","81","8","not_captured","ad_only_or_capture_gap","capture_gap","50% Off — 90-Day Guarantee","429,576+ men didn't switch to Mars Men because of a slick ad.","Shop now","https://app.gethookd.ai/share/ad/96362519?signature=bdf59c59a78b1f2f0c09547b6a475536281868bb66a5dfdd763525655cf8db38","mars-men-static-canonical-recipes-share/assets/remote/75eaac9c9194-media-fd950fdc084d.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-96362519","429,576+ men didn't switch to Mars Men because of a slick ad.

They switched because their bloodwork changed.

One man's doctor told him nothing natural would work. Sixty days later, that same doctor was staring at lab results he couldn't explain. Another guy tried 10 different supplements — spent hundreds — before finding the one his bloodwork actually responded to. His words: ""The bloodwork doesn't lie.""

Then there's the guy who QUIT TRT for Mars Men and came back with higher numbers than he ever had on testosterone replacement therapy. Or the 52-year-old who lost 30 pounds and says his wife can't keep her hands off him.

These aren't cherry-picked outliers. In a survey of over 1,000 customers:

→ 91% reported higher energy in 90 days

→ 87% reported increased strength

→ 82% reported improved male vitality

The formula: 8 clinically-dosed ingredients targeting testosterone from three angles — make more (Shilajit, Zinc, D3), keep more (Tongkat Ali, Boron, Fenugreek), and protect what you've got (Taurine).

Every batch third-party tested. cGMP certified. Made in the USA.

50% off. Plus a 90-day money-back guarantee. No risk. Just results or a full refund."
"C019","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94903485","13","91","12","not_captured","ad_only_or_capture_gap","capture_gap","Stop Losing T. Start Today.","Your testosterone is dropping right now. And it's not ""just getting older.""","Shop now","https://app.gethookd.ai/share/ad/94903485?signature=e50976ba7fc6418481aabb5b3c9f874ade004439ad42f9ba4e78a75573ed6fce","mars-men-static-canonical-recipes-share/assets/remote/f8c1502ad727-media-a22273679195.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94903485","Your testosterone is dropping right now. And it's not ""just getting older.""

Every single month you put off doing something about it, your body converts more of your remaining T into estrogen.

Your SHBG locks up what's left. And cortisol — from stress, bad sleep, and modern life — tanks production at the source.

That brain fog at 2pm?

The gut that won't budge no matter what you eat?

The fact that you'd rather scroll your phone than do anything with your evening?

That's not laziness. That's a hormone problem. And it compounds the longer you wait.

Mars Men was built to fight all three thieves simultaneously.

Tongkat Ali blocks the enzyme that converts your T to estrogen and drives cortisol down.

Boron lowers SHBG so your body can actually use the testosterone it makes.

And the full 8-ingredient stack works across three pathways — making more T, keeping what you've got, and protecting the cells that produce it.

91% of men reported higher energy within 90 days in a survey of over 1,000 customers. Not a vague ""maybe I feel something."" Real, noticeable energy.

Right now it's 50% off — plus free gifts and free shipping. Every bottle is backed by a 90-day Higher-T Guarantee.

If you don't feel the difference, you get every cent back.

But here's the thing — your T isn't going to fix itself while you ""think about it."""
"C019","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284394","36","91","12","not_captured","ad_only_or_capture_gap","capture_gap","Stop Losing T. Start Today.","Your testosterone is dropping right now. And it's not ""just getting older.""","Shop now","https://app.gethookd.ai/share/ad/94284394?signature=dd47aafa4f62e4d970d6192aeec5cb5b5a8eb57a5f730941eae75d4f631ffa9e","mars-men-static-canonical-recipes-share/assets/remote/f8c1502ad727-media-a22273679195.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284394","Your testosterone is dropping right now. And it's not ""just getting older.""

Every single month you put off doing something about it, your body converts more of your remaining T into estrogen.

Your SHBG locks up what's left. And cortisol — from stress, bad sleep, and modern life — tanks production at the source.

That brain fog at 2pm?

The gut that won't budge no matter what you eat?

The fact that you'd rather scroll your phone than do anything with your evening?

That's not laziness. That's a hormone problem. And it compounds the longer you wait.

Mars Men was built to fight all three thieves simultaneously.

Tongkat Ali blocks the enzyme that converts your T to estrogen and drives cortisol down.

Boron lowers SHBG so your body can actually use the testosterone it makes.

And the full 8-ingredient stack works across three pathways — making more T, keeping what you've got, and protecting the cells that produce it.

91% of men reported higher energy within 90 days in a survey of over 1,000 customers. Not a vague ""maybe I feel something."" Real, noticeable energy.

Right now it's 50% off — plus free gifts and free shipping. Every bottle is backed by a 90-day Higher-T Guarantee.

If you don't feel the difference, you get every cent back.

But here's the thing — your T isn't going to fix itself while you ""think about it."""
"C019","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","95130056","105","91","7","not_captured","ad_only_or_capture_gap","capture_gap","Stop Losing T. Start Today.","Your testosterone is dropping right now. And it's not ""just getting older.""","Shop now","https://app.gethookd.ai/share/ad/95130056?signature=fc55e6febed94aa60276d8a9a336dc6531c556fc679b61f2acf142e84eb4295a","mars-men-static-canonical-recipes-share/assets/remote/f8c1502ad727-media-a22273679195.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-95130056","Your testosterone is dropping right now. And it's not ""just getting older.""

Every single month you put off doing something about it, your body converts more of your remaining T into estrogen.

Your SHBG locks up what's left. And cortisol — from stress, bad sleep, and modern life — tanks production at the source.

That brain fog at 2pm?

The gut that won't budge no matter what you eat?

The fact that you'd rather scroll your phone than do anything with your evening?

That's not laziness. That's a hormone problem. And it compounds the longer you wait.

Mars Men was built to fight all three thieves simultaneously.

Tongkat Ali blocks the enzyme that converts your T to estrogen and drives cortisol down.

Boron lowers SHBG so your body can actually use the testosterone it makes.

And the full 8-ingredient stack works across three pathways — making more T, keeping what you've got, and protecting the cells that produce it.

91% of men reported higher energy within 90 days in a survey of over 1,000 customers. Not a vague ""maybe I feel something."" Real, noticeable energy.

Right now it's 50% off — plus free gifts and free shipping. Every bottle is backed by a 90-day Higher-T Guarantee.

If you don't feel the difference, you get every cent back.

But here's the thing — your T isn't going to fix itself while you ""think about it."""
"C019","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","95129919","108","91","7","not_captured","ad_only_or_capture_gap","capture_gap","Stop Losing T. Start Today.","Your testosterone is dropping right now. And it's not ""just getting older.""","Shop now","https://app.gethookd.ai/share/ad/95129919?signature=f2a634d74104954a4dd52bd1c24c74836821013b9420c7fe74e045f57905bd79","mars-men-static-canonical-recipes-share/assets/remote/b0060cc732eb-media-2356bd62138f.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-95129919","Your testosterone is dropping right now. And it's not ""just getting older.""

Every single month you put off doing something about it, your body converts more of your remaining T into estrogen.

Your SHBG locks up what's left. And cortisol — from stress, bad sleep, and modern life — tanks production at the source.

That brain fog at 2pm?

The gut that won't budge no matter what you eat?

The fact that you'd rather scroll your phone than do anything with your evening?

That's not laziness. That's a hormone problem. And it compounds the longer you wait.

Mars Men was built to fight all three thieves simultaneously.

Tongkat Ali blocks the enzyme that converts your T to estrogen and drives cortisol down.

Boron lowers SHBG so your body can actually use the testosterone it makes.

And the full 8-ingredient stack works across three pathways — making more T, keeping what you've got, and protecting the cells that produce it.

91% of men reported higher energy within 90 days in a survey of over 1,000 customers. Not a vague ""maybe I feel something."" Real, noticeable energy.

Right now it's 50% off — plus free gifts and free shipping. Every bottle is backed by a 90-day Higher-T Guarantee.

If you don't feel the difference, you get every cent back.

But here's the thing — your T isn't going to fix itself while you ""think about it."""
"C020","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284399","35","91","12","not_captured","ad_only_or_capture_gap","capture_gap","Stop Losing T. Start Today.","Your testosterone is dropping right now. And it's not ""just getting older.""","Shop now","https://app.gethookd.ai/share/ad/94284399?signature=7e42af1aca8df719fa021ac7ea3551a0a9e0442648db043cb157ff59d96021f7","mars-men-static-canonical-recipes-share/assets/remote/212a134b0db2-media-a346103f01a8.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284399","Your testosterone is dropping right now. And it's not ""just getting older.""

Every single month you put off doing something about it, your body converts more of your remaining T into estrogen.

Your SHBG locks up what's left. And cortisol — from stress, bad sleep, and modern life — tanks production at the source.

That brain fog at 2pm?

The gut that won't budge no matter what you eat?

The fact that you'd rather scroll your phone than do anything with your evening?

That's not laziness. That's a hormone problem. And it compounds the longer you wait.

Mars Men was built to fight all three thieves simultaneously.

Tongkat Ali blocks the enzyme that converts your T to estrogen and drives cortisol down.

Boron lowers SHBG so your body can actually use the testosterone it makes.

And the full 8-ingredient stack works across three pathways — making more T, keeping what you've got, and protecting the cells that produce it.

91% of men reported higher energy within 90 days in a survey of over 1,000 customers. Not a vague ""maybe I feel something."" Real, noticeable energy.

Right now it's 50% off — plus free gifts and free shipping. Every bottle is backed by a 90-day Higher-T Guarantee.

If you don't feel the difference, you get every cent back.

But here's the thing — your T isn't going to fix itself while you ""think about it."""
"C020","Quiz funnel","quiz-v6","https://mengotomars.com/pages/quiz-v6","94284351","39","91","12","not_captured","ad_only_or_capture_gap","capture_gap","Stop Losing T. Start Today.","Your testosterone is dropping right now. And it's not ""just getting older.""","Shop now","https://app.gethookd.ai/share/ad/94284351?signature=b8064e6c494e170d2e223da891ba2d8a103e1f17fff0c7331e5257663b8074cd","mars-men-static-canonical-recipes-share/assets/remote/212a134b0db2-media-a346103f01a8.jpg","1080","1920","The Natural And Effective Way To Increase Testosterone, Energy, Strength & Male Vitality – Mars Men","mars-men-static-canonical-recipes-share/index.html#ad-94284351","Your testosterone is dropping right now. And it's not ""just getting older.""

Every single month you put off doing something about it, your body converts more of your remaining T into estrogen.

Your SHBG locks up what's left. And cortisol — from stress, bad sleep, and modern life — tanks production at the source.

That brain fog at 2pm?

The gut that won't budge no matter what you eat?

The fact that you'd rather scroll your phone than do anything with your evening?

That's not laziness. That's a hormone problem. And it compounds the longer you wait.

Mars Men was built to fight all three thieves simultaneously.

Tongkat Ali blocks the enzyme that converts your T to estrogen and drives cortisol down.

Boron lowers SHBG so your body can actually use the testosterone it makes.

And the full 8-ingredient stack works across three pathways — making more T, keeping what you've got, and protecting the cells that produce it.

91% of men reported higher energy within 90 days in a survey of over 1,000 customers. Not a vague ""maybe I feel something."" Real, noticeable energy.

Right now it's 50% off — plus free gifts and free shipping. Every bottle is backed by a 90-day Higher-T Guarantee.

If you don't feel the difference, you get every cent back.

But here's the thing — your T isn't going to fix itself while you ""think about it."""
